Termo de pesquisa,Unidade,Seção,URL,Título,Resumo,Data
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 215/2026 / Número do processo: 67278.002617/2025-47 / Objeto: Aquisição de materiais odontológicos utilizados pela especialidade ortodontia (ORTODONTIA) para da Subdivisão Odontológica do Hospital de Aeronáutica de Canoas (HACO), nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.</p><p>Data de início de recebimento de propostas: 05/08/2026, 10:30. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 18/08/2026, 09:10</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12062905002152026</p><p class=""assina"">FAGNER OLIVEIRA DA SILVA</p><p class=""cargo"">Agente de contratação</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 290/2026 / Número do processo: 67263.000611/2026-85 / Objeto: Aquisição de material de consumo para o canil do GSD</p><p>Data de início de recebimento de propostas: 05/08/2026, 10:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 17/08/2026, 10:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12063305002902026</p><p class=""assina"">JOESER SOARES DE CARVALHO</p><p class=""cargo"">Gestor de Licitações</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 28/2026 / Número do processo: 67273.005241/2026-53 / Objeto: AQUISIÇÃO DE MATERIAL DE CONSUMO DE ALMOXARIFADO PARA ATENDER ÀS NECESSIDADES DA GUARNAE-SM</p><p>Data de início de recebimento de propostas: 05/08/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 20/08/2026, 09:30</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12064305000282026</p><p class=""assina"">THIAGO DE ANDRADE ALVES DO NASCIMENTO</p><p class=""cargo"">Agente de contratação</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,AVISO DE PENALIDADE,"<p>A União, por intermédio do Gabinete do Comandante da Aeronáutica, neste ato representada por este Ordenador de Despesas, tendo em vista os fatos apurados no Processo Administrativo de Apuração de Irregularidade (PAAI) nº 67000.006791/2025-19, resolve:</p><p>Aplicar sanção à empresa H.P PRIME CENTRO DE MANUTENÇÃO E REPARO MECÂNICO DE VEÍCULOS LTDA (AUTO HONRA LTDA), CNPJ nº 54.995.614/0001-80, na modalidade de impedimento de licitar e contratar com a Administração Pública Federal, por 4 (quatro) meses, no período de 04/08/2026 a 04/12/2026, em razão da não apresentação da documentação exigida para o certame, conforme art. 155, inciso IV, e art. 156, inciso III e § 4º, da Lei nº 14.133/2021.</p><p>No âmbito do Comando da Aeronáutica, a conduta também se amolda ao disposto no art. 6º, inciso IV e § 2º, da Portaria GABAER nº 623/GC4, de 20 de novembro de 2023, sendo a dosimetria da penalidade fixada com base no art. 20, inciso III, alínea ""a"", do mencionado normativo.</p><p class=""assina"">CEL AV LUIZ ÂNGELO DE ANDRADE PINHEIRO BORGES</p><p class=""cargo"">Ordenador de Despesas</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,AVISO DE PENALIDADE,"<p>A União, por intermédio do Gabinete do Comandante da Aeronáutica, neste ato representada por este Ordenador de Despesas, tendo em vista os fatos apurados no Processo Administrativo de Apuração de Irregularidade (PAAI) nº 67000.006789/2025-40, resolve:</p><p>Aplicar sanção à empresa INOVA SERVICE DISTRIBUIDORA LTDA, CNPJ nº 37.180.769/0001-49, na modalidade de impedimento de licitar e contratar com a Administração Pública Federal, por 15 (quinze) dias, no período de 04/08/2026 a 18/08/2026, em razão da não apresentação da documentação exigida para o certame, conforme art. 155, inciso IV, e art. 156, inciso III e § 4º, da Lei nº 14.133/2021.</p><p>No âmbito do Comando da Aeronáutica, a conduta também se amolda ao disposto no art. 6º, inciso IV e § 2º, da Portaria GABAER nº 623/GC4, de 20 de novembro de 2023, sendo a dosimetria da penalidade fixada com base no art. 20, inciso III, alínea ""a"", do mencionado normativo.</p><p class=""assina"">Cel Av LUIZ ÂNGELO DE ANDRADE PINHEIRO BORGES</p><p class=""cargo"">Ordenador de Despesas</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,AVISO DE PENALIDADE,"<p>A União, por intermédio do Gabinete do Comandante da Aeronáutica, neste ato representada por este Ordenador de Despesas, tendo em vista os fatos apurados no Processo Administrativo de Apuração de Irregularidade (PAAI) nº 67000.001831/2025-36, resolve:</p><p>Aplicar sanção à empresa DOURAGRAFI GRAFICA E EDITORA LTDA, CNPJ nº 24.970.770/0001-25, na modalidade de impedimento de licitar e contratar com a Administração Pública Federal, por 15 (quinze) dias, no período de 04/08/2026 a 18/08/2026, em razão da não apresentação da documentação exigida para o certame, conforme art. 155, inciso IV, e art. 156, inciso III e § 4º, da Lei nº 14.133/2021.</p><p>No âmbito do Comando da Aeronáutica, a conduta também se amolda ao disposto no art. 6º, inciso IV e § 2º, da Portaria GABAER nº 623/GC4, de 20 de novembro de 2023, sendo a dosimetria da penalidade fixada com base no art. 20, inciso III, alínea ""a"", do mencionado normativo.</p><p class=""assina"">Cel Av LUIZ ÂNGELO DE ANDRADE PINHEIRO BORGES</p><p class=""cargo"">Ordenador de Despesas</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,EXTRATO DE APOSTILAMENTO Nº 1/2026 - UASG 120060,"<p>Número do Contrato: 51/2025.</p><p>Nº Processo: 67511.000978/2025-49.</p><p>Contratante: ACADEMIA DA FORCA AEREA. Contratado: 10.491.196/0001-18 - ATRIA CONSTRUCOES LTDA. Objeto: 1.1.1. Prorrogar o prazo de vigência do contrato por mais 120 (cento e vinte) dias a contar da data de encerramento da vigência do contrato;</p><p>2.1 conceder o reajuste dos valores contratuais mediante aplicação da variação acumulada do índice nacional de custo da construção - incc.. Vigência: 31/07/2026 a 28/12/2026. Valor Total Atualizado do Contrato: R$ 235.705,06. Data de Assinatura: 29/07/2026.</p><p>(COMPRASNET 4.0 - 05/08/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,EXTRATO DE CONTRATO Nº 19/2026 - UASG 120064,"<p>Nº Processo: 67540.016197/2023-67.</p><p>Pregão Nº 90005/2024. Contratante: ESCOLA DE ESPECIALISTAS DE AERONAUTICA.</p><p>Contratado: 31.562.060/0001-21 - KAYO DE SOUZA SILVA. Objeto: Contratação de empresa para execução de serviços comuns de engenharia para pintura externa dos blocos residenciais da vila dos suboficiais e sargentos.</p><p>Fundamento Legal: LEI 14.133/2021. Vigência: 13/05/2026 a 12/09/2027. Valor Total: R$ 272.251,41. Data de Assinatura: 13/05/2026.</p><p>(COMPRASNET 4.0 - 24/07/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,EXTRATO DE CONTRATO Nº 57/GAPDFHFAB/2026 - UASG 120625,"<p>Nº Processo: 67440.004838/2026-10. Inexigibilidade Nº 121/2026. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL.</p><p>Contratado: 03.634.318/0001-12 - GEROCLINICA ASSISTENCIA GERIATRICA LTDA. Objeto: Atenção domiciliar à saúde na(s) modalidade(s) de assistência domiciliar (suporte básico), internação domiciliar, procedimentos de enfermagem, gerenciamento de casos crônicos, incluindo treinamento de cuidador/acompanhante, central de atendimento telefônico, com médicos e enfermeiros capacitados para o atendimento domiciliar de urgência, serviço de urgência/emergência 24 (vinte e quatro) horas, inclusive com remoção, transporte em ambulância, honorários médicos, de fisioterapeutas (motora e/ou respiratória) e de outras especialidades necessárias à prestação do serviço de atenção domiciliar à saúde. Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: IV. Vigência: 03/08/2026 a 03/08/2031. Valor Total do Contrato: R$ 8.500.000,00. Data de Assinatura: 03/08/2026.</p><p>(COMPRASNET 4.0 - 04/08/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,EXTRATO DE CONTRATO Nº 61/GAPDF-HFAB/2026 - UASG 120625,"<p>Nº Processo: 67440.004845/2026-11. Inexigibilidade Nº 124/2026. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL. Contratado: 00.718.528/0123-79 - LABORATORIO SABIN DE ANALISES CLINICAS S.A.. Objeto: Prestação de atividade médica ambulatorial com recursos para realização de exames complementares. Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: IV. Vigência: 03/08/2026 a 03/08/2031. Valor Total do Contrato: R$ 5.000.000,00. Data de Assinatura: 03/08/2026.</p><p>(COMPRASNET 4.0 - 04/08/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,EXTRATO DE CONTRATO Nº 74/GAPDFHFAB/2026 - UASG 120625,"<p>Nº Processo: 67440.004846/2026-58. Inexigibilidade Nº 144/2026. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL.</p><p>Contratado: 02.572.550/0001-00 - RA RADIOLOGIA LTDA. Objeto: Prestação de serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia. Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: IV. Vigência: 03/08/2026 a 03/08/2031. Valor Total do Contrato: R$ 5.000.000,00. Data de Assinatura: 03/08/2026.</p><p>(COMPRASNET 4.0 - 04/08/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,EXTRATO DE CONTRATO Nº 9/2026 - UASG 120025,"<p>Nº Processo: 67550.015295/2025-20.</p><p>Pregão Nº 90007/2026. Contratante: ESCOLA PREPARATORIA DE CADETES DO AR.</p><p>Contratado: 24.099.803/0001-03 - CONSTRUTORA JNM LTDA. Objeto: Ontratação de serviços comuns de empresa especializada em serviços de pintura predial, com fornecimento integral de materiais, equipamentos e mão de obra, para execução de pintura interna e externa das edificações pertencentes à guarnição de aeronáutica de barbacena (guarnae-bq)..</p><p>Fundamento Legal: LEI 14.133/2021 - Artigo: 28 - Inciso: I. Vigência: 03/08/2026 a 01/11/2026. Valor Total: R$ 95.496,40. Data de Assinatura: 03/08/2026.</p><p>(COMPRASNET 4.0 - 04/08/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,EXTRATO DE CREDENCIAMENTO Nº 233/2026 - UASG 120636,"<p>Nº Processo: 67530001364202637.</p><p>Inexigibilidade Nº 151/2026. Contratante: GRUPAMENTO DE APOIO DE LAGOA SANTA.</p><p>Contratado: 03.203.091/0002-31 - CETUS HOSPITAL-DIA ONCOLOGIA S/A. Objeto: A finalidade deste contrato é garantir, aos militares da ativa, da reserva ou reformados, pensionistas e seus dependentes e servidores civis da Força Aérea Brasileira (ativos e inativos) e seus dependentes diretos e indiretos, nas condições especificadas neste instrumento e no edital, por intermédio de hospitais, laboratórios, clínicas, maternidades, consultórios, assistência médico-hospitalar, ambulatorial, atendimento de emergência/urgência em regime de 24 (vinte e quatro) horas diárias.</p><p>1.1. O objeto contratual abrange as seguintes especialidades:</p><p>1.1.1. Clínica/centro de especialidade especializada em diagnóstico e tratamento de câncer, devidamente reconhecidas pelo respectivo órgão federal da profissão e regulamentada por lei.</p><p>Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: IV. Vigência: 31/07/2026 a 31/07/2031. Valor Total: R$ 2.500.000,00. Data de Assinatura: 31/07/2026.</p><p>(COMPRASNET 4.0 - 04/08/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,EXTRATO DE TERMO ADITIVO Nº 2/2026 - UASG 120645,"<p>Número do Contrato: 63/2025.</p><p>Nº Processo: 67107.008614/2023-17.</p><p>Pregão. Nº 74/2023. Contratante: GRUPAMENTO DE APOIO DO GALEAO. Contratado: 31.001.078/0001-54 - AF PRODUTOS E SERVICOS LTDA. Objeto: O presente termo aditivo tem por objeto a prorrogação do prazo da vigência do contrato n° 063/gapgl-hfag/2025, por 12 (doze) meses, contemplando-se, nesta ocasião, o período de 21/07/2026 a 20/07/2027, na forma do artigo 107 da lei nº 14.133, de 2021. Vigência: 21/07/2026 a 20/07/2027. Valor Total Atualizado do Contrato: R$ 335.664,00. Data de Assinatura: 21/07/2026.</p><p>(COMPRASNET 4.0 - 21/07/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,EXTRATO DE TERMO ADITIVO Nº 3/2026 - UASG 120195,"<p>Número do Contrato: 198/2022.</p><p>Nº Processo: 67106.002879/2022-31.</p><p>Pregão. Nº 254/2022. Contratante: DIRETORIA DE ADMINISTRAÇÃO DA AERONÁUTICA (DIRAD). Contratado: 01.645.738/0016-55 - INDRA BRASIL SOLUCOES E SERVICOS TECNOLOGICOS LTDA. Objeto: Dirad / prorrogar o prazo de vigência do item 3 do contrato administrativo nº 198/caedirad/2022, pelo período de 30/07/2026 a 29/07/2027; formalizar a recomposição econômico-financeira decorrente de reoneração tributária, com repercussão econômica sobre os itens do contrato; conceder o reajuste contratual com base na variação do índice de custos de tecnologia da informação — icti, incidente sobre os itens 1 e 3, nos termos dos artigo 57, inciso ii, artigo 65, § 5º e § 8º, da lei nº 8.666/1993.. Vigência: 30/07/2026 a 29/07/2027. Valor Total do Termo Aditivo: R$ 2.622.088,33. Data de Assinatura: 28/07/2026.</p><p>(COMPRASNET 4.0 - 28/07/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=21,EXTRATO DE TERMO ADITIVO Nº 4/2026 - UASG 120039,"<p>Número do Contrato: 24/2022.</p><p>Nº Processo: 67246.007871/2021-85.</p><p>Pregão. Nº 6/2022. Contratante: GRUPAMENTO DE APOIO DO RIO DE JANEIRO. Contratado: 05.254.372/0001-68 - MEM SERVICOS COMERCIO IMPORTACAO E EXPORTACAO LTDA. Objeto: O prazo da vigência do contrato nº 024/gap-rj-hca/2022, por 12 (doze) meses, contemplando-se, nesta ocasião, o período de 09/08/2026 a 08/08/2027, nos termos do art. 57, ii, da lei n.º 8.666, de 1993.. Vigência: 09/08/2026 a 08/08/2027. Valor Total Atualizado do Contrato: R$ 569.764,80. Data de Assinatura: 20/07/2026.</p><p>(COMPRASNET 4.0 - 20/07/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=20,EXTRATO DE TERMO ADITIVO Nº 4/2026 - UASG 120625,"<p>Número do Contrato: 028/GAPDF-BABR/2022. Nº Processo: 67362.005355/2020-17. Pregão. Nº 23/2021. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL. Contratado: 01.685.903/0001-16 - AMERICEL S/A. Objeto: Prorrogar o prazo da vigência do Contrato nº 028/GAPDF-BABR/2022, por 12 (doze) meses, contemplando-se, nesta ocasião, o período de 08/07/2026 a 07/07/2027, nos termos do art. 57, II da Lei n.º 8.666, de 1993. Vigência: 08/07/2026 a 07/07/2027. Valor Total do Termo Aditivo: R$ 149.774,88. Data de Assinatura: 07/07/2026.</p><p>(COMPRASNET 4.0 - 07/07/2026).</p>",05/08/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=05/08/2026&jornal=530&pagina=19,EXTRATO DO PROTOCOLO DE INTENÇÕES,"<p>Espécie: PROTOCOLO DE INTENÇÕES</p><p>1) Partícipes: Instituto Tecnológico de Aeronáutica - ITA e a EduWelltech LTDA/2) Instrumento: Protocolo de Intenções/3) Origem: NUP nº 67750.003675/2026-46./4) Objeto: Este Protocolo de Intenções estabelece as bases para a cooperação científica e tecnológica entre instituições parceiras e o ITA, focando na saúde mental estudantil, bem-estar acadêmico e governança psicossocial nos campi de São José dos Campos e Fortaleza. O acordo prevê o intercâmbio acadêmico e o desenvolvimento da plataforma digital da EduWellTech, abrangendo áreas como ciência de dados, IA e segurança da informação. A parceria inclui a realização de estudos psicométricos, testes práticos e provas de conceito no ambiente universitário. A formalização de atividades que envolvam transferência de propriedade intelectual, recursos financeiros ou tratamento de dados pessoais será realizada posteriormente por meio de instrumentos jurídicos específicos./5) Data de Assinatura: 23 de julho de 2026./6) Vigência: 23 de julho de 2030./ 7) Signatários: Pelo ITA: Magnífico Reitor Prof. Dr. Antônio Guilherme de Arruda Lorenzi /Pela EduWelltech: Carlos Vinicius Gomes Melo, Diretor e Sócio-proprietário da EduWellTech. Prof. Dr. Antônio Guilherme de Arruda Lorenzi, Reitor do ITA.</p>",05/08/2026
