Termo de pesquisa,Unidade,Seção,URL,Título,Resumo,Data
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=11,EXTRATO DE CONTRATO Nº 49/2026 - UASG 120625,"<p>Nº Processo: 67289.003676/2026-94.Inexigibilidade Nº 110/2026. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL.Contratado: 50.768.912/0001-86 - GOVPLAN SISTEMAS INTELIGENTES LTDA. Objeto: O objeto do presente instrumento é a contratação de serviços especializados de apoio técnico à elaboração, revisão, padronização e gestão dos artefatos da fase preparatória das contratações públicas (pca, etp, dfd e correlatos), prestados com o auxílio de ferramenta proprietária com funcionalidades assistivas, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento. Fundamento Legal: LEI 14.133/2021 - Artigo: 74 - Inciso: I. Vigência: 22/06/2026 a 22/06/2027. Valor Total do Contrato: R$ 32.747,00. Data de Assinatura: 22/06/2026.</p><p>(COMPRASNET 4.0 - 30/07/2026).</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=10,EXTRATO DE CONTRATO Nº 5/2026 - UASG 120638,"<p>Nº Processo: 67261.007210/2025-95.</p><p>Pregão Nº 90055/2025. Contratante: BASE AEREA DE CAMPO GRANDE.</p><p>Contratado: 12.977.901/0001-17 - MOSKO LTDA. Objeto: Aquisição de gás liquefeito de petróleo - GLP - para atender demanda da Base Aérea de Campo Grande.</p><p>Fundamento Legal: LEI 14.133/2021. Vigência: 30/07/2026 a 30/07/2027. Valor Total: R$ 6.290,00. Data de Assinatura: 30/07/2026.</p><p>(COMPRASNET 4.0 - 30/07/2026).</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=12,EXTRATO DE CONTRATO Nº 9/2026 - UASG 120623,"<p>Nº Processo: 67564.003993/2024-42.</p><p>Pregão Nº 90055/2024. Contratante: GRUPAMENTO DE APOIO DOS AFONSOS.</p><p>Contratado: 05.940.787/0001-95 - MAXWELL ENGENHARIA LTDA. Objeto: Contratação de serviço de nova infraestrutura elétrica para alimentar a sala técnica do dtcea-mt.</p><p>Fundamento Legal: LEI 14.133/2021. Vigência: 23/06/2026 a 22/09/2026. Valor Total: R$ 332.518,05. Data de Assinatura: 23/06/2026.</p><p>(COMPRASNET 4.0 - 23/07/2026).</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=11,EXTRATO DE REGISTRO DE PREÇOS,"<p>ESPÉCIE: Atas de Registro de Preços nº 294 a 299/GAP-C0/2026; Referente ao PAG nº 67278.002550/2025-41; UNIDADE: GAP-CO; MODALIDADE: Pregão Eletrônico nº 90014/2026; OBJETO: Registro de preços para eventual Aquisição de materiais odontológicos (BROCAS), em proveito do Hospital de Aeronáutica de Canoas (HACO). VIGÊNCIA: 31/07/2026 á 31/07/2027, conforme empresas vencedoras: DENTAL MARIA LTDA - CNPJ 09.222.369/0001-13, no valor total de R$ 1.793,60; DENTARIA E DISTRIBUIDORA HOSPITALAR PORTO ALEGRENSE LTD - CNPJ 91.083.212/0001-35, no valor total de R$ 13.829,60; E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO E EXPORTACAO LTDA - CNPJ 35.706.397/0001-16, no valor total de R$ 3.805,00; KLAS SUPRIMENTOS LTDA - CNPJ 53.804.203/0001-05, no valor total de R$ 7.129,24; LUIZ GOULART &amp; CIA LTDA - CNPJ 88.014.006/0001-69, no valor total de R$ 2.900,00; ROSSI PRODUTOS HOSPITALARES LTDA - CNPJ 00.072.182/0001-06, no valor total de R$ 13.039,10.</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=11,EXTRATO DE REGISTRO DE PREÇOS,"<p>ESPÉCIE: Atas de Registro de Preços nº 251 a 259; 305 a 306/GAP-C0/2026; Referente ao PAG nº 67278.002507/2026-66; UNIDADE: GAP-CO; MODALIDADE: Pregão Eletrônico nº 90044/2026; OBJETO: Registro de preços para eventual Aquisição de Materiais Esportivos e Educativos para o programa forças no esporte (PROFESP), em proveito do Grupamento de apoio de Canoas (GAP-CO). VIGÊNCIA: 29/06/2026 á 29/06/2027, conforme empresas vencedoras: 58.640.852 LUCAS ANTONIO SOUZA DE ANDRADE - CNPJ 58.640.852/0001-23, no valor total de R$ 1.650,00; 59.918.208 RENATA BATISTA DA SILVA - CNPJ 59.918.208/0001-37, no valor total de R$ 13.370; A PONTEE BRINQUEDOS EDUCATIVOS LTDA - CNPJ 28.514.188/0001-05, no valor total de R$ 426,60; JUAR BRINDES LTDA - CNPJ 50.750.151/0001-35, no valor total de R$ 4.290,00; MULTI TROFEUS-TROFEUS E MEDALHAS LTDA - CNPJ 09.498.341/0001-03, no valor total de R$ 1.677,00; PRISCILA RAUBER HENGEMUHLE - CNPJ 08.863.707/0001-33, no valor total de R$ 868,00; TEX TEXTIL LTDA - CNPJ 60.250.972/0001-66, no valor total de R$ 28.140; ZIG ZAG - COMERCIO E REPRESENTACOES LTDA - CNPJ 35.454.993/0001-56, no valor total de R$ 15.600,00; VIGÊNCIA: 31/07/2026 á 31/07/2027, conforme empresas vencedoras: PROFIT ENTERPRISE LTDA - CNPJ 50.229.678/0001-19, no valor total de R$ 520,00; 59.918.208 RENATA BATISTA DA SILVA - CNPJ 59.918.208/0001-37, no valor total de R$ R$ 1.200,00; TEX TEXTIL LTDA - CNPJ 60.250.972/0001-66, no valor total de R$ 10.800,00.</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=11,EXTRATO DE TERMO ADITIVO Nº 1/2026 - UASG 120628,"<p>Número do Contrato: 8/2025.</p><p>Nº Processo: 67215003193202572.</p><p>Inexigibilidade. Nº 171/2025. Contratante: HOSPITAL DE AERONAUTICA DE BELÉM (HABE). Contratado: 45.102.678/0001-13 - BARRETO &amp; GALVAO SOCIEDADE EMPRESARIAL LTDA. Objeto: O presente termo aditivo tem por objeto a prorrogação do prazo de vigência do Contrato por mais 12 (DOZE) meses, a partir de 06/08/2026 até 06/08/2027, podendo ser prorrogado sucessivamente, respeitada a vigência máxima decenal, na forma dos art. 106 e 107 da Lei nº 14.133, de 2021. Vigência: 06/08/2026 a 06/08/2027. Valor Total Atualizado do Contrato: R$ 60.600,00. Data de Assinatura: 10/07/2026. HELLEN PATRICIA RENDA DOS SANTOS Coronel Médica - Ordenadora de Despesas</p><p>(COMPRASNET 4.0 - 10/07/2026).</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=11,EXTRATO DE TERMO ADITIVO Nº 3/2026 - UASG 120625,"<p>Número do Contrato: 042/GAPDF-CPBV/2023.Nº Processo: 67287.001471/2022-61. Pregão. Nº 34/2023. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL. Contratado: 02.237.433/0001-90 - B PRINT - COMERCIO E SERVICOS LTDA. Objeto: Prorrogar o prazo da Vigência do contrato Nº 042/GAPDF-CPBV/2023, por 12 (doze) meses, contemplando-se, nesta ocasião, o período de 03/08/2026 a 02/08/2027, nos termos do Art. 57, II da Lei N.º 8.666, de 1993. Vigência: 03/08/2026 a 02/08/2027. Valor Total do Termo Aditivo: R$ 10.080,00. Data de Assinatura: 28/07/2026.</p><p>(COMPRASNET 4.0 - 28/07/2026).</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=11,EXTRATO DE TERMO ADITIVO Nº 3/2026 - UASG 120625,"<p>Número do Contrato: 072/GAPDF-CINDACTA I/2023. Nº Processo: 67612.016220/2022-41. Pregão. Nº 47/2023. Contratante: GRUPAMENTO DE APOIO DO DISTRITO FEDERAL. Contratado: 28.306.309/0001-23 - MAIS ESTAGIOS LTDA. Objeto: O presente Termo Aditivo tem por objeto a prorrogação do prazo de Vigência do Contrato por mais 12 meses, a partir de 18/08/2026 até 17/08/2027, podendo ser prorrogado sucessivamente, respeitada a Vigência máxima decenal, na forma do artigo 107 da Lei Nº 14.133, de 2021. Vigência: 18/08/2026 a 17/08/2027. Valor Total do Termo Aditivo: R$ 25.312,32 . Data de Assinatura: 22/07/2026.</p><p>(COMPRASNET 4.0 - 22/07/2026).</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=12,EXTRATO DE TERMO ADITIVO Nº 4/2026 - UASG 120623,"<p>Número do Contrato: 48/2023.</p><p>Nº Processo: 67564.001878/2023-52.</p><p>Pregão. Nº 39/2023. Contratante: GRUPAMENTO DE APOIO DOS AFONSOS. Contratado: 12.616.019/0001-46 - PONTOBIT SOLUCOES TECNOLOGICAS LTDA. Objeto: Acréscimo quantitativo consistente em r$ 2.040,00 (dois mil e quarenta reais), o que equivale a 7,85582 % (sete virgula oito, cinco, cinco, oito dois por cento) do valor inicial atualizado do contrato , com fundamento no art. 125 da lei 14.133, de 2021. Vigência: 14/07/2026 a 12/12/2026. Valor Total Atualizado do Contrato: R$ 28.008,00. Data de Assinatura: 14/07/2026.</p><p>(COMPRASNET 4.0 - 14/07/2026).</p>",31/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=31/07/2026&jornal=530&pagina=11,EXTRATO DE TERMO ADITIVO Nº 4/2026 - UASG 120633,"<p>Número do Contrato: 42/2022.</p><p>Nº Processo: 67267.002166/2021-43.</p><p>Pregão. Nº 16/2022. Contratante: GRUPAMENTO DE APOIO DE SAO PAULO. Contratado: 26.727.694/0001-57 - AWK AMBIENTAL LTDA. Objeto: Prorrogação do prazo da vigência e reajuste do contrato nº 042/GAPSP/2022, cujo objeto é a contratação de empresa especializada na execução de serviço de controle de pragas urbanas no GAP-SP (Seção de Subsistência, Hotéis de Trânsito e Almoxarifado), PAMA-SP, HFASP (Esquadrilha de Saúde), CELOG, SERIPA 4, DTINFRA-SP, BASP, PASP e DTCEA-ST. Vigência: 02/08/2026 a 01/08/2027. Valor Total Atualizado do Contrato: R$ 8.667,17. Data de Assinatura: 28/07/2026.</p><p>(COMPRASNET 4.0 - 28/07/2026).</p>",31/07/2026
