Termo de pesquisa,Unidade,Seção,URL,Título,Resumo,Data
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/07/2026&jornal=530&pagina=14,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 957/2026 / Número do processo: 67721.011547/2026-54 / Objeto: Aquisição de mobiliário e eletrodomésticos em geral para o Grupo de Saúde de Fortaleza</p><p>Data de início de recebimento de propostas: 30/07/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 11/08/2026, 08:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12001605009572026</p><p class=""assina"">WELLINGTON LUIZ AMERICO DE OLIVEIRA PINTO</p><p class=""cargo"">Agente de contratação</p>",30/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/07/2026&jornal=530&pagina=16,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 4/2026 / Número do processo: 67106.001608/2025-19 / Objeto: Aquisição de Máquinas e Equipamentos hospitalares para as áreas de Centro Cirúrgico e CTI para atender as necessidades das Organizações de Saúde da Aeronáutica</p><p>Data de início de recebimento de propostas: 30/07/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 11/08/2026, 08:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12019505000042026</p><p class=""assina"">ARIELLY TAVARES DA SILVEIRA</p><p class=""cargo"">p/ Equipe de apoio</p>",30/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/07/2026&jornal=530&pagina=13,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 75/2026 / Número do processo: 67269005427202671 / Objeto: Aquisição de material permanente para a GUARNAE-SC</p><p>Data de início de recebimento de propostas: 30/07/2026, 10:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 11/08/2026, 10:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12066905000752026</p><p class=""assina"">KERLEY FURTADO ARAUJO</p><p class=""cargo"">Ordenador de Despesas</p>",30/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/07/2026&jornal=530&pagina=13,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 2/2026 / Número do processo: 67269004121202606 / Objeto: Aquisição de Materiais Permanentes para o GSD-SC</p><p>Data de início de recebimento de propostas: 30/07/2026, 10:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 11/08/2026, 10:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12066905000022026</p><p class=""assina"">KERLEY FURTADO ARAUJO</p><p class=""cargo"">Ordenador de Despesas</p>",30/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/07/2026&jornal=530&pagina=16,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 100/2026 / Número do processo: 67230.001097/2026-82 / Objeto: Aquisição de material de limpeza, descartáveis, embalagens e tratamento de água, para atendimento das necessidades do Grupamento de Apoio de Recife e Organizações Militares sediadas na Guarnição da Aeronáutica de Recife.</p><p>Data de início de recebimento de propostas: 30/07/2026, 08:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 12/08/2026, 08:59</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12063205001002026</p><p class=""assina"">LISLAINE LINK</p><p class=""cargo"">Autoridade competente</p>",30/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/07/2026&jornal=530&pagina=14,AVISO DE LICITAÇÃO,"<p>Modalidade: Pregão 63/2026 / Número do processo: 67540.011986/2025-73 / Objeto: Aquisição de materiais para a Subseção de Combustível e Lubrificantes</p><p>Data de início de recebimento de propostas: 30/07/2026, 09:00. Forma de apresentação: Eletrônica</p><p>Data de Abertura: 11/08/2026, 09:00</p><p>Endereço eletrônico do Edital: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=12006405000632026</p><p class=""assina"">THAIANNE DE OLIVEIRA ASSIS NOLASCO</p><p class=""cargo"">Pregoeiro</p>",30/07/2026
,Comando da Aeronáutica,DOU - Seção 3,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/07/2026&jornal=530&pagina=14,AVISO DE PENALIDADE,"<p>A União, por intermédio da Escola de Especialistas de Aeronáutica, neste ato representada pelo Ordenador de Despesas, torna pública a aplicação da sanção administrativa de IMPEDIMENTO DE LICITAR E CONTRATAR NO ÂMBITO DA ADMINISTRAÇÃO PÚBLICA FEDERAL, pelo prazo de 3 (três) meses, à empresa ANTONIA RAIMUNDA ALVES - ME, inscrita no CNPJ sob o nº 12.560.585/0001-83, com fundamento no art. 155, inciso III, combinado com o art. 156, inciso III e § 4º, da Lei nº 14.133/2021, e da ICA 12-23/2023 — Fiscalização e Recebimento de Bens e de Serviços e de Aplicação de Sanções Administrativas, em razão de ter deixado de entregar os materiais constantes nas Notas de Empenho nº 2025NE001456 e nº 2025NE001511, oriundas do Pregão Eletrônico nº 90048/EEAR/2024, descumprindo o prazo previsto no item 5.1 do Termo de Referência, conforme decisão administrativa proferida no âmbito do Processo Administrativo de Apuração de Irregularidade — PAAI, Protocolo COMAER nº 67540.014301/2024-60. A sanção foi aplicada após regular notificação da empresa, apresentação de recurso administrativo e decisão final pelo seu não provimento.</p><p>A União, por intermédio da Escola de Especialistas de Aeronáutica, neste ato representada pelo Ordenador de Despesas, torna pública a aplicação da sanção administrativa de IMPEDIMENTO DE LICITAR E CONTRATAR NO ÂMBITO DA ADMINISTRAÇÃO PÚBLICA FEDERAL, pelo prazo de 1 (um) mês, à empresa L. FERNANDA ABREU DE JESUS SERVIÇOS LTDA, inscrita no CNPJ sob o nº 52.329.911/0001-60, com fundamento no art. 155, inciso III, combinado com o art. 156, inciso III e § 4º, da Lei nº 14.133/2021, e da ICA 12-23/2023 — Fiscalização e Recebimento de Bens e de Serviços e de Aplicação de Sanções Administrativas, em razão da inexecução total das obrigações assumidas nas Notas de Empenho nº 2025NE001009 e nº 2025NE000679, oriundas do Pregão nº 90014/EEAR/2025, enquanto vigentes e exigíveis, conforme decisão administrativa proferida no âmbito do Processo Administrativo de Apuração de Irregularidade — PAAI, Protocolo COMAER nº 67540.002114/2024-33. A sanção foi aplicada após regular notificação da empresa e transcurso do prazo recursal sem interposição de recurso.</p><p class=""assina"">RODRIGO DE OLIVEIRA CORRÊA Cel Int</p><p class=""cargo"">Ordenador de Despesas</p>",30/07/2026
